source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
192.168.1.51,2026-04-07T07:48:27.272264,https://192.168.1.100/settings,https,192.168.1.100,,443,/settings,settings,1,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.168,2026-04-07T07:48:27.272264,http://api.example.com/products?to=2024-12-31&category=electronics&status=active,http,api.example.com,,80,/products,products,1,to=2024-12-31&category=electronics&status=active,to=2024-12-31;category=electronics;status=active,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.64,2026-04-07T07:48:27.272264,https://api.example.com/contact?q=laptop&sort=asc,https,api.example.com,,443,/contact,contact,1,q=laptop&sort=asc,q=laptop;sort=asc,2,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.191,2026-04-07T07:48:27.273439,http://test-app.local/events?brand=apple,http,test-app.local,,80,/events,events,1,brand=apple,brand=apple,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.99,2026-04-07T07:48:27.273439,https://webapp.internal/download/file:///etc/passwd,https,webapp.internal,,443,/download/file:/etc/passwd,download;file:;etc;passwd,4,,,0,,,GET,,wfuzz/3.1.0,,pcap
192.168.1.73,2026-04-07T07:48:27.273439,https://admin.example.com/notifications?type=product&user=john&page=1,https,admin.example.com,,443,/notifications,notifications,1,type=product&user=john&page=1,type=product;user=john;page=1,3,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.177,2026-04-07T07:48:27.274461,https://webapp.internal/privacy,https,webapp.internal,,443,/privacy,privacy,1,,,0,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.3,2026-04-07T07:48:27.274461,https://shop.example.com/api/user?cn=admin%2A,https,shop.example.com,,443,/api/user,api;user,2,cn=admin%2A,cn=admin*,1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.183,2026-04-07T07:48:27.274461,http://secure.example.com/ping?exec=test%26%20whoami,http,secure.example.com,,80,/ping,ping,1,exec=test%26%20whoami,exec=test& whoami,1,,,POST,,gobuster/3.6,,pcap
192.168.1.218,2026-04-07T07:48:27.275438,https://secure.example.com/contact,https,secure.example.com,,443,/contact,contact,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.61,2026-04-07T07:48:27.275438,http://admin.example.com/css/style.css?filter=recent,http,admin.example.com,,80,/css/style.css,css;style.css,2,filter=recent,filter=recent,1,,css,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.158,2026-04-07T07:48:27.275438,https://api.example.com/ldap?username=%2A%29%28mail%3D%2A,https,api.example.com,,443,/ldap,ldap,1,username=%2A%29%28mail%3D%2A,username=*)(mail=*,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.243,2026-04-07T07:48:27.275438,http://10.0.0.50/admin/run?run=test%26%26%20cat%20%2Fetc%2Fshadow,http,10.0.0.50,,80,/admin/run,admin;run,2,run=test%26%26%20cat%20%2Fetc%2Fshadow,run=test&& cat /etc/shadow,1,,,POST,,gobuster/3.6,,pcap
10.0.0.171,2026-04-07T07:48:27.275438,http://test-app.local/cart?lang=en&from=2024-01-01&limit=10,http,test-app.local,,80,/cart,cart,1,lang=en&from=2024-01-01&limit=10,lang=en;from=2024-01-01;limit=10,3,,,POST,,python-requests/2.31.0,,pcap
172.16.0.109,2026-04-07T07:48:27.276944,https://10.0.0.50/products?page=1&q=laptop,https,10.0.0.50,,443,/products,products,1,page=1&q=laptop,page=1;q=laptop,2,,,POST,,PostmanRuntime/7.35.0,,pcap
10.0.0.249,2026-04-07T07:48:27.276944,http://shop.example.com/image?src=http%3A%2F%2Flocalhost%2Fadmin,http,shop.example.com,,80,/image,image,1,src=http%3A%2F%2Flocalhost%2Fadmin,src=http://localhost/admin,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.192,2026-04-07T07:48:27.277467,https://10.0.0.50/admin?search=%27%20OR%20%271%27%3D%271%27%20--,https,10.0.0.50,,443,/admin,admin,1,search=%27%20OR%20%271%27%3D%271%27%20--,search=' OR '1'='1' --,1,,,POST,,ZAP/2.14.0,,pcap
10.0.0.138,2026-04-07T07:48:27.277467,https://10.0.0.50/js/main.js?q=laptop&page=1&type=product,https,10.0.0.50,,443,/js/main.js,js;main.js,2,q=laptop&page=1&type=product,q=laptop;page=1;type=product,3,,js,POST,,python-requests/2.31.0,,pcap
10.0.0.225,2026-04-07T07:48:27.278454,http://admin.example.com/images/logo.png,http,admin.example.com,,80,/images/logo.png,images;logo.png,2,,,0,,png,GET,,curl/8.4.0,,pcap
10.0.0.175,2026-04-07T07:48:27.278454,https://test-app.local/js/main.js?category=electronics&user=john&brand=apple,https,test-app.local,,443,/js/main.js,js;main.js,2,category=electronics&user=john&brand=apple,category=electronics;user=john;brand=apple,3,,js,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.186,2026-04-07T07:48:27.279460,https://test-app.local/profile,https,test-app.local,,443,/profile,profile,1,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.247,2026-04-07T07:48:27.279460,http://10.0.0.50/link?target=https%3Aevil.com,http,10.0.0.50,,80,/link,link,1,target=https%3Aevil.com,target=https:evil.com,1,,,GET,,ZAP/2.14.0,,pcap
10.0.0.67,2026-04-07T07:48:27.279460,http://admin.example.com/api/message?message=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,http,admin.example.com,,80,/api/message,api;message,2,message=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,message=<script>alert('XSS')</script>,1,,,POST,,ZAP/2.14.0,,pcap
10.0.0.244,2026-04-07T07:48:27.280440,https://api.example.com/blog/post/1?lang=en,https,api.example.com,,443,/blog/post/1,blog;post;1,3,lang=en,lang=en,1,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.211,2026-04-07T07:48:27.280440,http://webapp.internal/images/logo.png?category=electronics,http,webapp.internal,,80,/images/logo.png,images;logo.png,2,category=electronics,category=electronics,1,,png,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.75,2026-04-07T07:48:27.280440,http://webapp.internal/load?target=http%3A%2F%2Flocaltest.me%2F,http,webapp.internal,,80,/load,load,1,target=http%3A%2F%2Flocaltest.me%2F,target=http://localtest.me/,1,,,GET,,sqlmap/1.7.12#dev,,pcap
172.16.0.87,2026-04-07T07:48:27.281456,https://10.0.0.50/api/users,https,10.0.0.50,,443,/api/users,api;users,2,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.48,2026-04-07T07:48:27.281456,http://example.com/products,http,example.com,,80,/products,products,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.101,2026-04-07T07:48:27.281456,http://shop.example.com/comment?input=<body,http,shop.example.com,,80,/comment,comment,1,input=%3Cbody,input=<body,1,,,GET,,curl/8.4.0,,pcap
192.168.1.99,2026-04-07T07:48:27.281456,https://secure.example.com/download/../../../etc/passwd,https,secure.example.com,,443,/etc/passwd,etc;passwd,2,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.213,2026-04-07T07:48:27.282465,http://10.0.0.50/profile?filter=recent&user=john,http,10.0.0.50,,80,/profile,profile,1,filter=recent&user=john,filter=recent;user=john,2,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.214,2026-04-07T07:48:27.282465,http://example.com/events,http,example.com,,80,/events,events,1,,,0,,,POST,,PostmanRuntime/7.35.0,,pcap
192.168.1.243,2026-04-07T07:48:27.283744,https://admin.example.com/search?q=1',https,admin.example.com,,443,/search,search,1,q=1%27,q=1',1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.80,2026-04-07T07:48:27.283744,http://192.168.1.100/search,http,192.168.1.100,,80,/search,search,1,,,0,,,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.201,2026-04-07T07:48:27.283744,https://api.example.com/api/v2/data?from=2024-01-01,https,api.example.com,,443,/api/v2/data,api;v2;data,3,from=2024-01-01,from=2024-01-01,1,,,POST,,curl/8.4.0,,pcap
172.16.0.84,2026-04-07T07:48:27.284729,http://10.0.0.50/fetch?target=http%3A%2F%2Flocaltest.me%2F,http,10.0.0.50,,80,/fetch,fetch,1,target=http%3A%2F%2Flocaltest.me%2F,target=http://localtest.me/,1,,,GET,,masscan/1.3,,pcap
10.0.0.145,2026-04-07T07:48:27.284729,http://admin.example.com/profile?category=electronics&order=name,http,admin.example.com,,80,/profile,profile,1,category=electronics&order=name,category=electronics;order=name,2,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.2,2026-04-07T07:48:27.284729,http://webapp.internal/directory?cn=admin%29%28%7C%28password%3D%2A%29%29,http,webapp.internal,,80,/directory,directory,1,cn=admin%29%28%7C%28password%3D%2A%29%29,cn=admin)(|(password=*)),1,,,GET,,python-requests/2.31.0,,pcap
192.168.1.106,2026-04-07T07:48:27.285770,http://admin.example.com/blog?type=product&from=2024-01-01,http,admin.example.com,,80,/blog,blog,1,type=product&from=2024-01-01,type=product;from=2024-01-01,2,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.32,2026-04-07T07:48:27.285770,http://secure.example.com/css/style.css?limit=10&format=json,http,secure.example.com,,80,/css/style.css,css;style.css,2,limit=10&format=json,limit=10;format=json,2,,css,HEAD,,python-requests/2.31.0,,pcap
192.168.1.56,2026-04-07T07:48:27.285770,http://10.0.0.50/privacy,http,10.0.0.50,,80,/privacy,privacy,1,,,0,,,HEAD,,PostmanRuntime/7.35.0,,pcap
192.168.1.107,2026-04-07T07:48:27.286782,https://admin.example.com/link?redirect=https%3A%2F%2Fevil.com%40legitimate.com,https,admin.example.com,,443,/link,link,1,redirect=https%3A%2F%2Fevil.com%40legitimate.com,redirect=https://evil.com@legitimate.com,1,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.221,2026-04-07T07:48:27.286782,https://192.168.1.100/images/logo.png,https,192.168.1.100,,443,/images/logo.png,images;logo.png,2,,,0,,png,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.228,2026-04-07T07:48:27.287805,http://api.example.com/api/products,http,api.example.com,,80,/api/products,api;products,2,,,0,,,GET,,curl/8.4.0,,pcap
172.16.0.152,2026-04-07T07:48:27.287805,http://test-app.local/register?type=product&id=123&sort=asc,http,test-app.local,,80,/register,register,1,type=product&id=123&sort=asc,type=product;id=123;sort=asc,3,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.236,2026-04-07T07:48:27.287805,http://secure.example.com/exec?cmd=test&&,http,secure.example.com,,80,/exec,exec,1,cmd=test,cmd=test,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.235,2026-04-07T07:48:27.289102,http://test-app.local/download/..%2f..%2f..%2fetc%2fpasswd,http,test-app.local,,80,/etc/passwd,etc;passwd,2,,,0,,,GET,,masscan/1.3,,pcap
192.168.1.31,2026-04-07T07:48:27.289102,https://192.168.1.100/api/orders,https,192.168.1.100,,443,/api/orders,api;orders,2,,,0,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.209,2026-04-07T07:48:27.290090,http://api.example.com/?filter=recent&brand=apple,http,api.example.com,,80,/,,0,filter=recent&brand=apple,filter=recent;brand=apple,2,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.131,2026-04-07T07:48:27.290090,https://admin.example.com/ldap?user=admin%2A,https,admin.example.com,,443,/ldap,ldap,1,user=admin%2A,user=admin*,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.93,2026-04-07T07:48:27.290090,http://example.com/cart,http,example.com,,80,/cart,cart,1,,,0,,,HEAD,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.26,2026-04-07T07:48:27.291063,http://192.168.1.100/search?search=',http,192.168.1.100,,80,/search,search,1,search=%27,search=',1,,,POST,,nikto/2.5.0,,pcap
192.168.1.31,2026-04-07T07:48:27.291063,http://192.168.1.100/blog,http,192.168.1.100,,80,/blog,blog,1,,,0,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.16,2026-04-07T07:48:27.291063,http://shop.example.com/blog?to=2024-12-31&sort=asc,http,shop.example.com,,80,/blog,blog,1,to=2024-12-31&sort=asc,to=2024-12-31;sort=asc,2,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.198,2026-04-07T07:48:27.292038,https://admin.example.com/api/orders?to=2024-12-31&filter=recent,https,admin.example.com,,443,/api/orders,api;orders,2,to=2024-12-31&filter=recent,to=2024-12-31;filter=recent,2,,,GET,,python-requests/2.31.0,,pcap
172.16.0.253,2026-04-07T07:48:27.292038,https://api.example.com/download/..0x2f..0x2f..0x2fetc/passwd,https,api.example.com,,443,/download/..0x2f..0x2f..0x2fetc/passwd,download;..0x2f..0x2f..0x2fetc;passwd,3,,,0,,,GET,,curl/8.4.0,,pcap
172.16.0.200,2026-04-07T07:48:27.292038,http://192.168.1.100/api/users,http,192.168.1.100,,80,/api/users,api;users,2,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.177,2026-04-07T07:48:27.293015,http://10.0.0.50/admin?id=',http,10.0.0.50,,80,/admin,admin,1,id=%27,id=',1,,,GET,,dirbuster,,pcap
10.0.0.53,2026-04-07T07:48:27.293015,http://webapp.internal/api/v2/data,http,webapp.internal,,80,/api/v2/data,api;v2;data,3,,,0,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.245,2026-04-07T07:48:27.293015,http://webapp.internal/api/users,http,webapp.internal,,80,/api/users,api;users,2,,,0,,,GET,,python-requests/2.31.0,,pcap
172.16.0.101,2026-04-07T07:48:27.293015,http://test-app.local/fetch?url=http%3A%2F%2Fcustomer1.app.localhost%2F,http,test-app.local,,80,/fetch,fetch,1,url=http%3A%2F%2Fcustomer1.app.localhost%2F,url=http://customer1.app.localhost/,1,,,GET,,Nmap Scripting Engine,,pcap
10.0.0.63,2026-04-07T07:48:27.293991,https://webapp.internal/api/products?brand=apple,https,webapp.internal,,443,/api/products,api;products,2,brand=apple,brand=apple,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.173,2026-04-07T07:48:27.293991,http://example.com/js/main.js,http,example.com,,80,/js/main.js,js;main.js,2,,,0,,js,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.49,2026-04-07T07:48:27.293991,http://192.168.1.100/profile?order=name&type=product&lang=en,http,192.168.1.100,,80,/profile,profile,1,order=name&type=product&lang=en,order=name;type=product;lang=en,3,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.25,2026-04-07T07:48:27.294967,http://192.168.1.100/blog/post/1?user=john&to=2024-12-31&limit=10,http,192.168.1.100,,80,/blog/post/1,blog;post;1,3,user=john&to=2024-12-31&limit=10,user=john;to=2024-12-31;limit=10,3,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.112,2026-04-07T07:48:27.294967,http://shop.example.com/api/v1/health?filter=recent,http,shop.example.com,,80,/api/v1/health,api;v1;health,3,filter=recent,filter=recent,1,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.191,2026-04-07T07:48:27.294967,http://api.example.com/?order=name&to=2024-12-31,http,api.example.com,,80,/,,0,order=name&to=2024-12-31,order=name;to=2024-12-31,2,,,POST,,curl/8.4.0,,pcap
192.168.1.103,2026-04-07T07:48:27.295944,http://test-app.local/events?lang=en&limit=10&format=json,http,test-app.local,,80,/events,events,1,lang=en&limit=10&format=json,lang=en;limit=10;format=json,3,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.177,2026-04-07T07:48:27.295944,http://webapp.internal/settings,http,webapp.internal,,80,/settings,settings,1,,,0,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.27,2026-04-07T07:48:27.295944,https://test-app.local/index.html?view=list&type=product&brand=apple,https,test-app.local,,443,/index.html,index.html,1,view=list&type=product&brand=apple,view=list;type=product;brand=apple,3,,html,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.118,2026-04-07T07:48:27.296948,http://example.com/api/users,http,example.com,,80,/api/users,api;users,2,,,0,,,POST,,PostmanRuntime/7.35.0,,pcap
10.0.0.90,2026-04-07T07:48:27.296948,http://api.example.com/out?next=%2F%2Fevil.com%2Fpath,http,api.example.com,,80,/out,out,1,next=%2F%2Fevil.com%2Fpath,next=//evil.com/path,1,,,GET,,nuclei,,pcap
172.16.0.252,2026-04-07T07:48:27.296948,http://10.0.0.50/settings?to=2024-12-31&format=json,http,10.0.0.50,,80,/settings,settings,1,to=2024-12-31&format=json,to=2024-12-31;format=json,2,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.49,2026-04-07T07:48:27.297962,https://10.0.0.50/profile,https,10.0.0.50,,443,/profile,profile,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.194,2026-04-07T07:48:27.297962,http://example.com/cart?order=name,http,example.com,,80,/cart,cart,1,order=name,order=name,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.211,2026-04-07T07:48:27.297962,http://shop.example.com/api/products,http,shop.example.com,,80,/api/products,api;products,2,,,0,,,HEAD,,PostmanRuntime/7.35.0,,pcap
10.0.0.245,2026-04-07T07:48:27.299057,https://api.example.com/profile?lang=en,https,api.example.com,,443,/profile,profile,1,lang=en,lang=en,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.210,2026-04-07T07:48:27.299057,https://webapp.internal/api/orders?lang=en&format=json&limit=10,https,webapp.internal,,443,/api/orders,api;orders,2,lang=en&format=json&limit=10,lang=en;format=json;limit=10,3,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.9,2026-04-07T07:48:27.299057,http://192.168.1.100/privacy,http,192.168.1.100,,80,/privacy,privacy,1,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.15,2026-04-07T07:48:27.299057,https://shop.example.com/register?page=1&id=123,https,shop.example.com,,443,/register,register,1,page=1&id=123,page=1;id=123,2,,,HEAD,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.30,2026-04-07T07:48:27.300074,http://api.example.com/faq,http,api.example.com,,80,/faq,faq,1,,,0,,,POST,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.161,2026-04-07T07:48:27.300074,https://test-app.local/events?limit=10,https,test-app.local,,443,/events,events,1,limit=10,limit=10,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.211,2026-04-07T07:48:27.300074,http://example.com/blog?order=name&filter=recent,http,example.com,,80,/blog,blog,1,order=name&filter=recent,order=name;filter=recent,2,,,POST,,PostmanRuntime/7.35.0,,pcap
172.16.0.49,2026-04-07T07:48:27.301050,https://test-app.local/logout?status=active&lang=en&to=2024-12-31,https,test-app.local,,443,/logout,logout,1,status=active&lang=en&to=2024-12-31,status=active;lang=en;to=2024-12-31,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.102,2026-04-07T07:48:27.301050,http://secure.example.com/news?q=laptop&type=product&order=name,http,secure.example.com,,80,/news,news,1,q=laptop&type=product&order=name,q=laptop;type=product;order=name,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.34,2026-04-07T07:48:27.301050,https://shop.example.com/ldap?user=admin%29%28%26%29,https,shop.example.com,,443,/ldap,ldap,1,user=admin%29%28%26%29,user=admin)(&),1,,,GET,,wfuzz/3.1.0,,pcap
172.16.0.251,2026-04-07T07:48:27.302080,http://192.168.1.100/check?uri=http%3A%2F%2F127.1%2F,http,192.168.1.100,,80,/check,check,1,uri=http%3A%2F%2F127.1%2F,uri=http://127.1/,1,,,GET,,masscan/1.3,,pcap
10.0.0.38,2026-04-07T07:48:27.302080,https://test-app.local/notifications?from=2024-01-01,https,test-app.local,,443,/notifications,notifications,1,from=2024-01-01,from=2024-01-01,1,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.20,2026-04-07T07:48:27.302080,https://10.0.0.50/api/products,https,10.0.0.50,,443,/api/products,api;products,2,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.187,2026-04-07T07:48:27.302080,http://192.168.1.100/api/v1/health,http,192.168.1.100,,80,/api/v1/health,api;v1;health,3,,,0,,,POST,,PostmanRuntime/7.35.0,,pcap
192.168.1.89,2026-04-07T07:48:27.303080,http://example.com/feedback?name=%22-alert%281%29-%22,http,example.com,,80,/feedback,feedback,1,name=%22-alert%281%29-%22,"name=""-alert(1)-""",1,,,POST,,nikto/2.5.0,,pcap
172.16.0.173,2026-04-07T07:48:27.303080,http://shop.example.com/products,http,shop.example.com,,80,/products,products,1,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.244,2026-04-07T07:48:27.304181,http://api.example.com/blog/category/tech,http,api.example.com,,80,/blog/category/tech,blog;category;tech,3,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.5,2026-04-07T07:48:27.304181,http://192.168.1.100/js/main.js,http,192.168.1.100,,80,/js/main.js,js;main.js,2,,,0,,js,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.118,2026-04-07T07:48:27.304181,http://10.0.0.50/blog/category/tech?q=laptop&sort=asc&user=john,http,10.0.0.50,,80,/blog/category/tech,blog;category;tech,3,q=laptop&sort=asc&user=john,q=laptop;sort=asc;user=john,3,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.74,2026-04-07T07:48:27.305167,http://api.example.com/api/products,http,api.example.com,,80,/api/products,api;products,2,,,0,,,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
